CustomerID,Name,Email,Phone,Date Joined,Country,Purchase Amount,Product Codes,Notes,Address,DOB,Gender,Membership,Feedback,Last Purchase Date,Subscription Plan,Preferred Contact,Last Login,IP Address,Promo Code,Loyalty Points,Account Status,Referral,Notes2,Weight,Height,Distance Travelled,Temperature,Volume
1079,  mark fleming ,morenosandra@yahoo.com,,26-Aug-23,usa,246.85,"A123,C345,D456",first time buyer,"83962 Chapman Gateway Suite 004, Rachelbury, AR 79149",19.06.1961,m,None,unsatisfied,15-05-2025,premium,e-mail,5/1/2025 17:10,221.229.59.205,SAVE10,,Inactive,,NA,79.2 kg,70.5 inches,49.1 km,25.8 C,0.74 L
1065,kimberly_johnson ,schroederrobert@garcia-santiago.info,+1-475-651-8053x5064,6/4/2023,USA,454.32,"B234,C345,B234",needs follow-up,"318 Robert Ferry, Allenchester, CT 99459",13-10-1965,F,Platinum,excellent,2/18/2025,,none,4/23/2025 5:53,59.130.247.183,SAVE10,null,Inactive,Jonathan Kerr,check address,85600 g,1.52 m,44.6 miles,18.5 C,4.25 L
1040,"Matthe  w	anderson ",cstanley@yahoo.com,(490)309-2977x5773,16-Jul-24,Usa,244.71,"D456,B234",first time buyer,"08991 Renee Avenue Suite 023, Lake Calvin, MA 46127",8/23/1961,M,None,happy,11/6/2025,premium,,30-04-2025 04:25,180.224.27.241,WELCOME20,N/A,active,Mark Castillo,null,58.1 kg,151 cm,19.5 km,23.2 C,0.58 gallon
1027,  travis olsen,kevinjacobs@ramirez.com,(541)772-7953,23-04-2024,CAN,330.58,A123,repeat customer,"967 Baker Club Apt. 169, Amyville, AR 34463",21-05-1961,m,,unsatisfied,16-03-2025,Premium,e-mail,1/13/2025 2:53,22.70.181.208,SAVE10,,inactive,,?? missing phone,81100 g,1.74 m,16.8 km,20.6 C,1140 ml
1001,Samantha  burton,patriciadickson@garcia-johnson.com,358.805.5795x5136,11/2/2024,Usa,424.62,"D456,D456",NA,"PSC 6672, Box 5955, APO AP 79651",01.12.2001,M,None,unsatisfied,15-11-2024,premium,e-mail,1/7/2025 13:52,69.103.229.85,,138,,,null,70.7 kg,1.67 m,10.9 miles,27.1 C,1080 ml
1089,julia  wolfe  ,gedwards@bowers.org,3566437673,2024.05.05,UK,196.53,A123,needs follow-up,"99016 Abigail Inlet Suite 530, Port Amandaberg, WV 51230",30-05-1998,,gold,neutral,5/29/2025,,phn,7/18/2025 22:46,104.164.42.171,,N/A,active,Corey Knapp,check address,74.9 lbs,188 cm,26.2 miles,20.7 C,1.82 L
1091,"  jacob	  peterson  ",parkernicholas@yahoo.com,688.187.7521,2023.06.26,UK,448.35,"A123,B234",needs follow-up,"4724 Kelly Fields Apt. 810, Lake John, UT 13012",25-03-1993,M,silver,satisfied,12/31/2024,basic,e-mail,8/22/2025 2:26,212.42.187.86,SPRING50,,Inactive,Joshua Campbell,null,52.1 lbs,181 cm,18.1 km,27.7 C,4.25 gallon
1078,jennifer_fletcher ,moorekenneth@hotmail.com,,8/9/2023,usa,250.84,C345,needs follow-up,"29131 White Burgs, Rickystad, CT 64858",1/11/1989,M,Platinum,satisfied,11/9/2025,basic,email,8/6/2025 3:36,218.117.200.188,SUMMER2023,null,Suspended,,first purchase,54.1 kg,1.58 m,38.9 miles,29.1 C,1350 ml
1083,  George_howell  ,kathryn34@herrera.org,216.552.3500x846,22-Jun-23,UK,352.93,"B234,A123",late payment,"20772 Forbes Extension, Lake Mariahaven, NM 07037",1/20/1990,F,None,satisfied,6-Sep-25,basic,phone,1/31/2025 8:02,115.202.39.110,SPRING50,,inactive,ajuarez@ward.com,check address,74300 g,69.3 inches,38.3 miles,82.0 F,2.98 L
1091, erin  arroyo ,staceymora@curtis.com,001-162-889-6301x29453,10/29/2024,CAN,329.43,"C345,B234,D456",first time buyer,"2598 Christine Valley Apt. 951, Lake Jennifer, IL 33147",1/8/1968,m,Gold,null,16-09-2024,Basic,phone,16-07-2025 22:55,invalid_ip,SAVE10,N/A,Active,wsilva@yahoo.com,null,86.3 kg,70.1 inches,48.0 miles,73.4 F,3.46 L
1023,Jennifer_carrillo ,mrodriguez@perkins.com,,30-12-2023,USA,291.97,"A123,D456",null,"368 Chelsea Loop Suite 284, Ginaview, AL 19559",26-10-1959,F,None,excellent,10/31/2024,None,phn,6/22/2025 12:09,25.196.234.65,FREE50,,Inactive,,?? Needs follow-up,53400 g,75.6 inches,39.6 miles,84.7 F,3240 ml
1038, felicia_lee  ,jacob95@tapia.org,(429)645-9449,30-Aug-24,uSa,245.36,D456,null,"784 Carrie Springs Apt. 328, South Kaylachester, UT 34387",7/6/1960,M,,excellent,2/10/2025,premium,phn,31-07-2025 13:33,28.40.13.118,,,Inactive,casedebra@meyer.org,?? Needs follow-up,90.9 lbs,175 cm,23.8 miles,66.6 F,730 ml
1052,jennifer  bryant,amyclayton@lewis-brown.org,281.092.5802x6570,6/29/2024,CAN,458.42,"C345,A123",,"131 Michael Junctions, New Matthew, OK 14893",6/12/1992,M,silver,neutral,22-09-2024,premium,e-mail,7/8/2025 7:12,invalid_ip,SPRING50,N/A,Active,davidlawson@ross.com,null,59.2 lbs,1.8 m,40.6 miles,70.2 F,4.24 gallon
1063,  jeffrey grant,vwhite@yahoo.com,001-296-188-3034x07500,2024.12.17,UK,469.45,D456,,"46535 Rogers Underpass, Lake Cassandra, VT 51605",12/23/1991,,None,excellent,10-Aug-25,Premium,phn,5/31/2025 22:52,10.106.72.227,SUMMER2023,N/A,inactive,,NA,82900 g,69.7 inches,13.0 km,76.8 F,1.61 gallon
1003,Amanda  anderson  ,richardfisher@gmail.com,+1-311-866-5892x142,24-Oct-22,Usa,282.6,A123,first time buyer,"745 Lopez Fields Suite 468, Shawfort, TX 71990",5/19/1961,F,Platinum,excellent,4/9/2025,basic,email,1/31/2025 4:13,invalid_ip,,423,active,dunnchristine@hunter.com,first purchase,98.8 lbs,168 cm,22.6 miles,69.6 F,1.18 gallon
1025,daniel_carrillo  ,ahodges@howard-petty.com,+1-121-824-1254x8318,1/26/2024,Uk,313.15,"A123,B234,C345",,"220 Moore Street Apt. 259, Gabrielburgh, MA 34751",1/18/2005,,silver,NA,19-Nov-24,Premium,phone,2/8/2025 8:23,217.137.213.6,NULL,300 pts,active,elizabethsampson@george.com,NA,51.3 kg,1.57 m,24.2 miles,84.9 F,4000 ml
1027, Ricky  morgan  ,xramsey@yahoo.com,258.267.0235,2023.06.21,UK,,"D456,B234",null,"78266 Jackson Mount Suite 915, Susantown, RI 66929",22-12-1964,M,silver,happy,1/9/2025,Premium,phone,6/4/2025 0:48,175.118.11.2,SAVE10,null,Inactive,,NA,87900 g,72.8 inches,12.3 miles,24.2 C,1.36 L
1005,Edward lee ,qtrevino@yahoo.com,(686)784-2221x0705,14-Mar-24,Usa,108.68,D456,late payment,"Unit 9183 Box 3832, DPO AE 59346",13.11.1984,,gold,null,3/31/2025,basic,phn,6/10/2025 6:00,195.157.223.144,NULL,N/A,active,jessica50@yahoo.com,,68.3 kg,152 cm,32.4 miles,25.8 C,1310 ml
1079,  John_olsen,ajohnson@yahoo.com,,9/5/2025,Uk,340.47,A123,VIP,"212 Robert Light Apt. 811, Rogersburgh, MD 82537",12/24/1976,F,Gold,neutral,7/9/2025,,email,8/14/2025 12:30,9.177.28.230,SAVE10,N/A,inactive,,null,69000 g,162 cm,40.3 miles,23.8 C,2.89 gallon
1007," betty	golden",carlsoncurtis@martin.net,785.048.3180,13-03-2025,usa,248.74,"C345,A123,A123",repeat customer,"18080 Brooke Radial, West Lucasbury, VT 00950",31-10-1980,f,Silver,neutral,31-Oct-24,premium,none,2/15/2025 20:45,104.197.182.5,,-10,Active,pbarry@gmail.com,?? needs review,51300 g,178 cm,26.8 km,72.5 F,2.77 gallon
1088,  amber_hutchinson ,steven22@hotmail.com,278.555.5383x614,7/29/2023,usa,272.26,B234,,"5792 Cherry Cape Suite 512, Bobbyland, MN 95964",6/8/1960,M,gold,neutral,3/10/2024,Basic,email,3/30/2025 18:41,32.86.103.100,NULL,300 pts,Active,Andre Burke,,58000 g,193 cm,45.6 km,19.2 C,3.21 gallon
1076," sheila	lucas",morrisonedward@hotmail.com,+1-233-658-8459x4753,21-12-2024,USA,,B234,null,"9421 Gomez Highway Apt. 670, Lorihaven, SD 96481",12/12/1986,,Gold,satisfied,4/7/2025,,phone,26-07-2025 16:05,75.117.95.95,NULL,300 pts,Active,nhutchinson@hayes.com,first purchase,87.6 kg,77.2 inches,23.9 km,28.9 C,510 ml
1006,"elizabeth 	kim ",abell@taylor.com,983-085-1196x320,2023.02.27,usa,165.55,A123,repeat customer,"803 Kristy Mountain Apt. 840, Jamestown, UT 31001",5/8/1964,f,None,NA,5/6/2025,None,,14-06-2025 08:48,205.134.39.142,SAVE10,263,Suspended,Todd Warren,null,71600 g,1.81 m,13.1 km,22.8 C,1.88 gallon
1060,  Kevin_glover ,cindygarcia@@yahoo.com,(032)804-9994,29-Sep-22,uSa,189.44,A123,repeat customer,"147 Michelle Locks, New Kevin, OH 82989",19.11.1972,M,Platinum,null,5/5/2025,premium,phone,7/4/2025 13:43,45.232.240.194,NULL,300 pts,active,,check address,81.2 kg,1.92 m,19.5 km,82.0 F,3.23 gallon
1067,alexis_shah,jose81@harris-weaver.biz,,2023.09.08,CAN,393.61,"D456,D456",NA,"PSC 0130, Box 7194, APO AE 97660",31-07-1986,F,None,neutral,28-09-2024,premium,phone,5/24/2025 22:58,74.38.49.146,SAVE10,,,rebeccahoffman@gmail.com,,83.7 kg,1.58 m,6.6 miles,29.8 C,1.61 gallon
1048,  william armstrong,gregorytorres@yahoo.com,(042)967-7456x14353,2025.06.19,Uk,123.07,"C345,A123",needs follow-up,"451 Moon Pass, Rodriguezport, NC 32227",15-12-1995,M,Gold,satisfied,5/2/2025,None,phn,3/19/2025 3:17,137.232.235.158,SAVE10,466,Active,vshort@thompson-irwin.com,NA,60.9 kg,156 cm,46.8 km,75.0 F,1.76 L
1044,Crystal_booth ,cassandra49@sparks.com,3422865517,2024.11.10,usa,,C345,NA,"17649 Benjamin Stravenue, Port Amyfort, NJ 68698",21-03-1977,,Gold,excellent,18-Jun-25,,none,6/2/2025 4:39,150.251.130.158,WELCOME20,,Inactive,adaniel@young.com,check address,68.4 lbs,70.9 inches,10.0 miles,18.6 C,3430 ml
1001,thomas  ballard ,robert96@yahoo.com,(365)597-5055,12/28/2024,Usa,339.66,B234,repeat customer,"7039 Steven Courts Apt. 375, New Christopherfort, SC 42021",10/31/1981,M,Gold,neutral,2/9/2025,None,email,1/24/2025 3:31,69.96.77.17,SUMMER2023,-10,inactive,lanekyle@yahoo.com,null,74.0 lbs,63.8 inches,35.2 km,80.1 F,3.11 gallon
1042, Derrick anderson  ,amanda99@yahoo.com,001-741-153-3226x0820,22-08-2025,Usa,,C345,null,"639 Stout Expressway, Richardbury, MO 78125",15-01-1970,m,Silver,satisfied,15-02-2025,Premium,none,5/22/2025 7:26,147.106.231.51,,null,active,,NA,64.1 lbs,191 cm,44.3 km,84.6 F,3990 ml
1071,Kenneth_spears,hickmanmanuel@@brown-garcia.com,645-764-6777x5729,8/3/2025,uSa,228.17,"C345,D456",repeat customer,"354 Karen Estates, Robertostad, NY 68548",21.01.2004,F,silver,NA,1/22/2025,Premium,e-mail,8/4/2025 9:08,109.195.243.93,,282,Suspended,Johnny Jones,first purchase,51.7 kg,181 cm,29.5 miles,83.7 F,1.91 L
1089," bradley/	powell  ",fperez@hotmail.com,128-371-1379x68657,29-08-2024,Usa,320.23,"A123,A123,D456",NA,"31043 Thompson Springs, Michaelville, AR 18085",1/27/1967,f,Silver,happy,25-Jun-25,Premium,none,7/11/2025 6:34,175.243.232.22,WELCOME20,468,inactive,,NA,57700 g,1.8 m,5.0 km,76.8 F,1.02 L
1085, gabrielle dalton  ,alexishall@owens.net,(941)696-8376,5-Nov-24,USA,,B234,NA,"199 Tiffany Cape, Johnsonburgh, NE 50362",14-07-1986,M,None,happy,1/9/2025,,,10/6/2025 19:13,137.121.164.191,,-10,Active,danielsstephen@stewart.biz,?? missing phone,62.2 lbs,74.8 inches,43.3 miles,29.8 C,4890 ml
1033,"  Craig/	brown",michaelmendoza@gentry.net,187-864-9307x8410,24-06-2024,CAN,274.72,"A123,D456,A123",needs follow-up,"474 Ashley Hill Apt. 168, Whiteberg, MA 27241",10/28/1965,F,gold,excellent,3/10/2025,premium,none,3/16/2025 22:31,82.69.220.48,NULL,300 pts,Active,brownwilliam@george-king.com,?? missing phone,87.4 lbs,176 cm,49.8 km,23.7 C,0.81 gallon
1041, Becky larson  ,moranlisa@sharp.com,001-795-736-6430x358,2/1/2025,CAN,221.24,"A123,C345",VIP,"PSC 3634, Box 9758, APO AA 11388",7/20/1968,f,silver,neutral,3-Feb-25,Premium,email,16-05-2025 00:08,157.115.163.216,SUMMER2023,-10,Inactive,,null,56300 g,1.51 m,43.3 miles,69.8 F,0.98 gallon
1060,"john	ed_wards ",heidi43@richardson.com,,20-02-2023,Usa,319.59,C345,NA,"3733 Johnson Fort, North Marvinchester, PA 17636",23-03-1991,F,silver,happy,3-Dec-24,basic,phone,8/18/2025 22:15,108.140.62.169,NULL,null,active,Kimberly Miller,check address,65400 g,1.83 m,23.3 miles,29.8 C,4.45 L
1073,"matthew_	lucero ",utaylor@gmail.com,408-383-7822x034,29-May-24,CAN,347.6,"D456,A123,B234",first time buyer,"659 Jill Mountain, Amandashire, SD 05231",5/10/1972,F,,happy,12/26/2024,,phn,4/29/2025 22:24,51.203.59.202,WELCOME20,,,Monica Edwards,NA,69.8 lbs,76.0 inches,5.3 miles,28.8 C,2.8 gallon
1080,"  amand_a	monroe ",william72@gutierrez.net,+1-257-802-5034x18342,2024.01.30,Usa,196.38,"B234,B234",late payment,"717 Kathy Ports Suite 891, Phillipview, WA 36730",2/23/1978,,Gold,unsatisfied,5-May-25,None,none,4/27/2025 4:38,66.207.238.226,SUMMER2023,394,Active,Leah Raymond,?? needs review,95.1 kg,66.9 inches,45.3 miles,29.6 C,4260 ml
1090,"amanda	  osborne",mosleywilliam@yahoo.com,845.453.3379x30521,22-10-2024,CAN,195.08,"B234,D456,B234",repeat customer,"056 Fischer Heights Suite 938, Zamorafort, WV 05568",8/3/1977,m,silver,unsatisfied,20-07-2025,,,6/19/2025 22:35,130.141.91.162,SUMMER2023,310,inactive,,,79.3 kg,169 cm,33.4 miles,27.1 C,3.32 L
1000, Amanda coleman ,goodmanmargaret@washington.com,+1-520-277-3603x903,6/30/2023,uSa,,B234,repeat customer,"319 Smith Locks Suite 413, Lewisview, OH 64711",01.06.1973,M,,null,4/28/2025,premium,phn,6/30/2025 17:31,invalid_ip,,143,Inactive,joneschristina@hotmail.com,first purchase,76.1 kg,194 cm,20.5 miles,68.2 F,4.97 L
1008, Jeffrey wells,mikelopez@yahoo.com,166.777.2486,2023.11.07,Usa,335.51,"B234,C345",first time buyer,"1790 Terry Haven Apt. 416, South Haley, VA 02847",2/6/1973,,None,unsatisfied,13-04-2025,,e-mail,9/14/2025 15:20,22.51.36.23,SUMMER2023,-10,Active,Robert Colon,check address,95600 g,153 cm,18.4 miles,19.4 C,3.15 L
1053,"  Reginald  	gates  ",david14@@miller-kelley.net,963-059-7367,2024.07.26,Uk,356.7,B234,first time buyer,"15931 James Ports Apt. 255, Karenside, HI 47038",14.11.1987,,Platinum,null,8/7/2025,basic,none,16-06-2025 10:05,invalid_ip,SUMMER2023,N/A,Inactive,Charles Bartlett,,73.7 kg,164 cm,42.6 km,81.7 F,4.8 gallon
1081,"  shane	 cisneros",leslieherrera@yahoo.com,581-041-3761x764,2025.04.24,Uk,106.73,B234,late payment,"14055 Michelle Valley, South Dana, LA 63592",27-01-2007,F,,happy,9-Mar-25,None,phone,31-08-2025 07:53,160.187.198.104,SPRING50,N/A,Inactive,stephen00@gmail.com,?? missing phone,76.6 lbs,1.82 m,18.5 miles,70.0 F,4.18 L
1063,"  Donna 	colon ",fthornton@rivera.info,-6289,2024.01.04,Uk,94.1,"C345,A123",needs follow-up,"140 Brett Isle, Ramosfurt, CT 08120",25-02-1966,m,Silver,excellent,9-Nov-24,basic,,5/4/2025 5:59,112.137.97.129,WELCOME20,-10,active,,check address,68.5 lbs,1.8 m,28.1 miles,81.7 F,4980 ml
1041,  Bryan  hicks,matthewdiaz@gmail.com,(303)158-2287x3521,2024.11.13,Uk,372.74,"B234,B234,B234",VIP,"264 Perez Plaza Suite 562, East David, GA 71663",30.11.1981,f,,unsatisfied,28-Jun-25,None,,7/15/2025 2:50,154.28.91.100,NULL,,Inactive,,?? Needs follow-up,68.4 kg,78.3 inches,7.4 km,24.5 C,3.09 L
1096, Bradley  mcbride ,matthewthomas@duncan.com,-9132,29-03-2023,Usa,465.71,"A123,B234,C345",,"941 Sarah Circles Apt. 020, West Erikhaven, CA 49194",10/11/1965,m,Gold,excellent,3/8/2025,None,none,23-07-2025 06:02,34.30.156.165,SUMMER2023,300 pts,Active,,first purchase,69900 g,68.5 inches,28.9 km,78.8 F,2780 ml
1013, michael  garcia  ,simschristopher@wilson-campbell.com,334-910-1726,2023.03.12,CAN,83.36,"C345,D456,A123",NA,"49548 Mcneil Mountain Apt. 072, Victoriastad, NV 88406",1/16/1967,M,Platinum,neutral,8/15/2025,Basic,,8/15/2025 17:06,83.168.208.135,FREE50,-10,Active,Stephanie Jackson,?? needs review,57.6 lbs,156 cm,34.9 km,27.3 C,2050 ml
1033, benjamin  wells,paige94@pena.com,731.917.9448x8273,7-Jan-23,Uk,322.64,"B234,B234",first time buyer,"8830 Gutierrez Ridge Suite 271, North Alexander, SD 26861",9/22/1998,M,gold,happy,1/18/2025,None,,1/8/2025 23:29,16.204.33.115,SPRING50,,Active,wadecarl@gmail.com,first purchase,97800 g,1.74 m,35.8 miles,18.4 C,3660 ml
1062, justin_chaney  ,jonathan09@harris.org,,9/10/2023,CAN,95.73,C345,repeat customer,"827 William River Suite 228, West Ryanville, NC 72292",11/12/1959,F,Gold,satisfied,9/19/2024,Premium,none,8/2/2025 13:22,219.251.69.86,SAVE10,N/A,Active,Rhonda Moore,first purchase,62600 g,64.2 inches,15.7 km,28.0 C,4130 ml
1057,  Stacy_jones,lpugh@yahoo.com,(930)347-0146,10-Jan-23,UK,90.76,"C345,A123",first time buyer,"09669 Floyd Terrace Suite 538, Bryanfurt, TX 66472",25.11.1964,m,gold,excellent,11/1/2024,,email,21-07-2025 07:05,144.137.99.64,,null,Suspended,thomas04@yahoo.com,,53800 g,72.8 inches,45.5 km,23.4 C,2.4 L
1047,steven  perez  ,ygarcia@johns-long.com,962-871-9543,22-Nov-24,Uk,67.84,"C345,C345,A123",late payment,"39298 Angela Glens Suite 781, East Jasonville, NM 19217",26.04.1978,m,gold,unsatisfied,5/10/2024,Basic,phn,8/3/2025 11:30,122.140.85.99,,null,,Caroline Chapman,NA,63700 g,171 cm,24.1 miles,64.6 F,3.32 L
1069,amy thomas ,kcarter@yahoo.com,769-064-6587x160,2023.08.18,Uk,59.92,"B234,B234,A123",repeat customer,"3058 Robert Motorway, Briannabury, MI 86837",4/12/1996,M,silver,NA,2/8/2025,Basic,email,6/30/2025 17:29,30.116.139.104,WELCOME20,300 pts,Suspended,Steven Wallace,NA,53600 g,1.85 m,35.9 miles,26.4 C,3.92 L
1058,Rebecca  martin ,xanderson@howard.com,6735623871,2/11/2025,Usa,236.07,C345,NA,"47428 Salazar Prairie Suite 113, Brandonfurt, WI 75545",26.03.1988,F,,satisfied,16-May-25,Basic,none,3/1/2025 1:43,1.250.229.57,WELCOME20,null,Active,Monica Cook,null,64.7 kg,163 cm,14.5 km,29.9 C,3.38 gallon
1030, bobby  sanchez ,florespeter@yahoo.com,001-557-176-0220,1/12/2024,Uk,,C345,null,"18389 Christine Springs, Lake Jacob, GA 87540",10/3/1991,,Gold,satisfied,7/23/2025,premium,phn,3/5/2025 7:43,113.173.126.88,NULL,-10,Active,,?? missing phone,70000 g,69.7 inches,36.2 miles,19.5 C,2.72 gallon
1033,chelsea fernandez ,jimenezdominic@@lewis.org,001-096-438-0298x928,20-May-25,uSa,201.43,"A123,D456",first time buyer,"2866 Heidi Crossroad Apt. 445, Bruceview, NJ 27567",1/18/1972,M,None,satisfied,12/12/2024,None,phn,2/25/2025 19:25,157.80.127.25,NULL,null,Active,wilsonjeffrey@tran.org,?? missing phone,62.4 lbs,72.8 inches,36.1 km,27.7 C,2.81 L
1078, Theresa_smith  ,sglenn@hotmail.com,,26-07-2024,CAN,61.34,B234,late payment,"61523 Flynn Neck, New Barry, ME 08990",9/15/1999,m,Gold,NA,21-07-2025,premium,none,29-06-2025 12:51,217.22.15.7,NULL,null,active,Robin Garza,?? missing phone,67900 g,1.71 m,47.4 miles,79.5 F,4019 ml
1064,"  kristin	  norman  ",kelly06@wheeler.net,004-848-3569,29-12-2022,usa,104.21,B234,null,"PSC 2719, Box 1707, APO AA 91402",13-08-1977,f,,neutral,16-Oct-24,,phn,8/22/2025 4:36,65.95.18.170,SPRING50,,Active,,?? missing phone,74200 g,176 cm,47.0 miles,77.2 F,2710 ml
1094,  peter_koch  ,tony92@conway-brown.net,226.286.4855,2024.10.19,UK,462.53,"B234,C345",null,"49932 Costa Tunnel, East Angela, NE 24045",14-10-1971,M,Silver,happy,24-Nov-24,basic,phn,2/14/2025 18:32,90.122.241.157,SPRING50,null,Active,,?? Needs follow-up,95900 g,77.2 inches,31.7 miles,29.8 C,3.95 L
1007, lauren_ortiz,wvargas@yahoo.com,452-789-7598,2024.10.22,Uk,403.73,"D456,D456,B234",repeat customer,"25999 Davis Mews, Danielhaven, IL 52884",9/4/1972,m,Silver,null,4/6/2025,premium,,7/11/2025 23:22,153.53.194.152,NULL,N/A,Suspended,michellesimmons@berry.biz,null,88.4 kg,183 cm,14.4 miles,71.8 F,2330 ml
1013," Gloria 	baker  ",kwheeler@foster-mayer.com,001-899-768-8575x27492,2/6/2023,usa,177.64,"B234,D456,D456",VIP,"Unit 2222 Box 5090, DPO AA 39359",02.03.2006,,gold,NA,2/11/2024,basic,phone,11/7/2025 0:07,122.37.47.12,SAVE10,null,active,matthewrowland@gmail.com,check address,59.3 kg,1.77 m,47.2 miles,27.5 C,0.83 gallon
1052,Jennifer bishop,kgomez@gmail.com,-1010,21-Oct-23,CAN,81.02,"D456,C345",late payment,"7701 James Fork, Waltershire, VA 78606",3/12/1989,,Platinum,null,29-Jan-25,basic,,3/18/2025 21:17,138.65.134.99,SPRING50,474,Suspended,Jason Williams,NA,61.9 lbs,1.64 m,13.8 km,18.7 C,4.95 L
1006, Doris_koch  ,james07@sparks.com,(229)148-4470,5-Nov-22,Uk,133.54,"D456,D456,A123",VIP,"892 Matthew Ford, North Kellyburgh, OH 16341",10/17/2006,M,gold,neutral,2/18/2025,None,,5/26/2025 11:11,invalid_ip,,300 pts,inactive,Frederick Mendoza,,55.2 kg,60.2 inches,44.5 km,84.6 F,2260 ml
1010,kathleen_patterson,tlopez@gmail.com,762-642-4694x5289,18-Jul-23,USA,365.26,"D456,C345,D456",NA,"80782 Ryan Terrace Suite 544, Jonesland, MA 30267",5/8/1993,M,Silver,excellent,21-07-2025,None,phone,7/27/2025 4:49,45.199.183.234,SPRING50,N/A,,Robert Fernandez,NA,54300 g,63.4 inches,33.9 km,25.4 C,3890 ml
1012," Stacy	bates",xbradley@hotmail.com,922-092-2811,2023.07.12,uSa,430.47,C345,NA,"62696 Danielle Forges, Timothyfort, TX 41792",1/14/1963,,gold,happy,23-07-2025,None,email,7/29/2025 23:08,218.135.3.128,SPRING50,421,Inactive,Mary Weaver,?? Needs follow-up,58.8 lbs,179 cm,35.1 miles,72.7 F,4.62 gallon
1085,  karen_barajas  ,malvarado@gmail.com,4680455335,2023.08.30,uSa,105.63,"A123,A123,C345",null,"55314 Cook Island, Kelleyville, OR 43133",3/25/1998,m,Silver,happy,17-Sep-24,basic,email,1/12/2025 6:40,91.46.197.202,SPRING50,,inactive,Kathleen Olson,?? Needs follow-up,96.5 lbs,1.59 m,30.3 miles,84.0 F,2.03 L
1038,  Marvin_graves  ,christianmejia@bennett.com,001-160-159-9040x02630,24-Jun-25,USA,173.06,"D456,C345,A123",late payment,"65645 David Turnpike, Ariastown, FL 87744",14.11.1962,F,,NA,18-Aug-25,basic,phn,5/8/2025 7:13,200.126.96.249,FREE50,468,Inactive,,check address,74.2 lbs,1.76 m,26.7 km,23.7 C,4.68 L
1074,"rachel	_johnson ",jenniferporter@hotmail.com,230-157-9010x18162,17-10-2022,UK,308.88,B234,needs follow-up,"3362 Jamie Station, North Bonnietown, KY 86476",4/7/1975,M,Platinum,neutral,1-Jan-25,basic,email,2/18/2025 3:14,invalid_ip,WELCOME20,null,Active,,check address,98.5 kg,1.73 m,18.8 km,68.9 F,2.59 L
1039, kimberly_berger ,gomezalyssa@@cline.com,001-833-603-5758x81548,21-Feb-24,UK,236.7,B234,,"77320 Philip Plaza, Kennethfurt, NH 27417",11/14/1996,M,Silver,unsatisfied,9/8/2025,premium,phone,3/20/2025 8:08,40.198.15.133,FREE50,381,active,rspencer@grant-armstrong.com,check address,99200 g,1.93 m,20.6 miles,27.3 C,3.29 L
1036,  virginia  jones  ,dunnjoan@yahoo.com,828.659.3603x835,8/10/2024,CAN,83.75,"A123,B234,A123",needs follow-up,"6602 Torres Landing, Brooksmouth, OH 70980",1/12/1979,F,gold,satisfied,2/8/2025,basic,e-mail,19-04-2025 18:18,143.28.97.123,SAVE10,,inactive,,null,69.7 kg,160 cm,30.5 km,68.4 F,2060 ml
1016,"robin_	lopez  ",brownbrian@martin.com,(083)634-3734,2023.12.26,Usa,251.14,A123,late payment,"71275 Molina Crest Suite 284, Lake Anthony, MS 31511",28.04.1983,m,None,unsatisfied,6/1/2025,basic,phone,24-08-2025 07:29,216.46.218.56,NULL,300 pts,Active,shampton@wong.biz,,97400 g,1.87 m,33.9 miles,82.9 F,1910 ml
1091,  John_juarez ,bradysmith@gmail.com,001-919-131-0313x94807,6/3/2025,uSa,428.49,A123,null,"2162 Dylan Glens, South Kristenburgh, OK 34484",7/21/1998,f,Gold,null,6-Jul-25,premium,phone,5/7/2025 5:44,118.171.202.221,SAVE10,,Inactive,Catherine Buckley,?? Needs follow-up,51.1 kg,75.6 inches,45.3 miles,66.7 F,2230 ml
1022, james_moreno  ,mezajames@smith.com,0155724885,15-Oct-22,Usa,431.38,B234,NA,"504 Jacob Points, Mossside, IN 87798",9/29/1983,F,None,NA,2/15/2025,premium,email,1/7/2025 7:03,78.222.118.21,SAVE10,168,Active,,NA,86800 g,74.4 inches,40.8 miles,28.2 C,1.23 L
1003,"Tiffany	_contreras  ",blackwellchristopher@alvarez-miller.com,318-245-3680,10/21/2022,UK,348.64,"C345,C345",VIP,"1504 Bradford Harbors Suite 910, Pamelaview, MA 75646",19.10.1959,F,None,null,25-Dec-24,Premium,email,20-07-2025 12:36,80.51.100.237,SUMMER2023,-10,inactive,Elizabeth Burnett,?? missing phone,85.5 lbs,190 cm,36.0 km,29.9 C,3.23 gallon
1019,mark hoover  ,mistyhardin@yahoo.com,817-592-0334,10/2/2023,Uk,449.9,B234,VIP,"91852 Mary Ranch Apt. 096, New Scottland, CO 32451",4/6/1996,,Silver,neutral,12/20/2024,premium,email,7/14/2025 23:57,170.135.72.69,FREE50,,inactive,ygillespie@gmail.com,NA,71.5 kg,66.1 inches,35.0 miles,64.9 F,2.51 gallon
1088, Donna  beasley ,hernandezpatrick@gmail.com,,2024.12.15,USA,50.33,"C345,A123",needs follow-up,"265 George Keys Suite 117, North Krystal, ND 85884",9/1/1962,,,null,19-05-2025,,phn,6/4/2025 9:16,161.3.91.48,WELCOME20,null,active,,?? Needs follow-up,92.9 kg,197 cm,42.8 miles,67.8 F,1.04 L
